m49,country,year,month,value
116,Cambodia,2018,Jul,454.1
116,Cambodia,2018,Aug,494.0
116,Cambodia,2018,Sep,426.3
116,Cambodia,2018,Oct,453.4
116,Cambodia,2018,Nov,616.5
116,Cambodia,2018,Dec,755.1
116,Cambodia,2019,Jan,647.2
116,Cambodia,2019,Feb,597.5
116,Cambodia,2019,Mar,633.2
116,Cambodia,2019,Apr,537.7
116,Cambodia,2019,May,473.0
116,Cambodia,2019,Jun,450.0
116,Cambodia,2019,Jul,502.4
116,Cambodia,2019,Aug,519.5
116,Cambodia,2019,Sep,453.9
116,Cambodia,2019,Oct,481.8
116,Cambodia,2019,Nov,602.0
116,Cambodia,2019,Dec,712.5
116,Cambodia,2020,Jan,548.0
116,Cambodia,2020,Feb,383.9
116,Cambodia,2020,Mar,223.4
116,Cambodia,2020,Apr,4.8
116,Cambodia,2020,May,10.5
116,Cambodia,2020,Jun,12.3
116,Cambodia,2020,Jul,20.7
116,Cambodia,2020,Aug,23.0
116,Cambodia,2020,Sep,21.1
116,Cambodia,2020,Oct,20.2
116,Cambodia,2020,Nov,18.2
116,Cambodia,2020,Dec,20.1
116,Cambodia,2021,Jan,20.6
116,Cambodia,2021,Feb,20.6
116,Cambodia,2021,Mar,29.8
116,Cambodia,2021,Apr,11.9
116,Cambodia,2021,May,8.8
116,Cambodia,2021,Jun,11.0
116,Cambodia,2021,Jul,10.0
116,Cambodia,2021,Aug,9.2
116,Cambodia,2021,Sep,10.0
116,Cambodia,2021,Oct,12.8
116,Cambodia,2021,Nov,18.9
116,Cambodia,2021,Dec,33.1
116,Cambodia,2022,Jan,44.9
116,Cambodia,2022,Feb,50.4
116,Cambodia,2022,Mar,64.2
116,Cambodia,2022,Apr,81.9
116,Cambodia,2022,May,102.0
116,Cambodia,2022,Jun,163.3
116,Cambodia,2022,Jul,236.7
116,Cambodia,2022,Aug,254.8
116,Cambodia,2022,Sep,267.5
116,Cambodia,2022,Oct,310.2
116,Cambodia,2022,Nov,338.1
116,Cambodia,2022,Dec,362.6
116,Cambodia,2023,Jan,402.9
116,Cambodia,2023,Feb,434.5
116,Cambodia,2023,Mar,454.1
116,Cambodia,2023,Apr,430.1
116,Cambodia,2023,May,442.1
116,Cambodia,2023,Jun,416.2
116,Cambodia,2023,Jul,457.4
116,Cambodia,2023,Aug,464.6
116,Cambodia,2023,Sep,424.9
116,Cambodia,2023,Oct,480.3
116,Cambodia,2023,Nov,510.2
116,Cambodia,2023,Dec,535.8
116,Cambodia,2024,Jan,540.0
116,Cambodia,2024,Feb,448.6
116,Cambodia,2024,Mar,594.1
116,Cambodia,2024,Apr,533.9
116,Cambodia,2024,May,524.4
116,Cambodia,2024,Jun,525.5
116,Cambodia,2024,Jul,575.7
116,Cambodia,2024,Aug,548.8
116,Cambodia,2024,Sep,509.5
116,Cambodia,2024,Oct,574.2
116,Cambodia,2024,Nov,626.3
116,Cambodia,2024,Dec,699.1
116,Cambodia,2025,Jan,611.9
116,Cambodia,2025,Feb,652.1
116,Cambodia,2025,Mar,574.2
116,Cambodia,2025,Apr,565.2
116,Cambodia,2025,May,547.4
116,Cambodia,2025,Jun,413.6
116,Cambodia,2025,Jul,347.5
116,Cambodia,2025,Aug,338.4
116,Cambodia,2025,Sep,327.2
124,Canada,2015,Feb,756.6
124,Canada,2015,Mar,853.6
124,Canada,2015,Apr,1031.0
124,Canada,2015,May,1581.0
124,Canada,2015,Jun,2248.0
124,Canada,2015,Jul,2881.0
124,Canada,2015,Aug,2625.0
124,Canada,2015,Sep,1892.0
124,Canada,2015,Oct,1322.0
124,Canada,2015,Nov,868.8
124,Canada,2015,Dec,1204.0
124,Canada,2016,Jan,796.7
124,Canada,2016,Feb,894.1
124,Canada,2016,Mar,1058.0
124,Canada,2016,Apr,1139.0
124,Canada,2016,May,1674.0
124,Canada,2016,Jun,2395.0
124,Canada,2016,Jul,3256.0
124,Canada,2016,Aug,2827.0
124,Canada,2016,Sep,2129.0
124,Canada,2016,Oct,1486.0
124,Canada,2016,Nov,978.4
124,Canada,2016,Dec,1338.0
124,Canada,2017,Jan,875.7
124,Canada,2017,Feb,912.7
124,Canada,2017,Mar,1046.0
124,Canada,2017,Apr,1314.0
124,Canada,2017,May,1709.0
124,Canada,2017,Jun,2590.0
124,Canada,2017,Jul,3253.0
124,Canada,2017,Aug,2962.0
124,Canada,2017,Sep,2205.0
124,Canada,2017,Oct,1581.0
124,Canada,2017,Nov,1060.0
124,Canada,2017,Dec,1375.0
124,Canada,2018,Jan,886.0
124,Canada,2018,Feb,980.5
124,Canada,2018,Mar,1188.0
124,Canada,2018,Apr,1145.0
124,Canada,2018,May,1774.0
124,Canada,2018,Jun,2706.0
124,Canada,2018,Jul,3210.0
124,Canada,2018,Aug,3090.0
124,Canada,2018,Sep,2128.0
124,Canada,2018,Oct,1552.0
124,Canada,2018,Nov,1073.0
124,Canada,2018,Dec,1403.0
124,Canada,2019,Jan,920.8
124,Canada,2019,Feb,965.5
124,Canada,2019,Mar,1129.0
124,Canada,2019,Apr,1360.0
124,Canada,2019,May,1913.0
124,Canada,2019,Jun,2747.0
124,Canada,2019,Jul,3388.0
124,Canada,2019,Aug,3328.0
124,Canada,2019,Sep,2201.0
124,Canada,2019,Oct,1641.0
124,Canada,2019,Nov,1092.0
124,Canada,2019,Dec,1460.0
124,Canada,2020,Jan,972.5
124,Canada,2020,Feb,1003.0
124,Canada,2020,Mar,449.5
124,Canada,2020,Apr,23.6
124,Canada,2020,May,28.0
124,Canada,2020,Jun,50.6
124,Canada,2020,Jul,67.8
124,Canada,2020,Aug,81.6
124,Canada,2020,Sep,70.6
124,Canada,2020,Oct,63.0
124,Canada,2020,Nov,62.0
124,Canada,2020,Dec,87.4
124,Canada,2021,Jan,60.0
124,Canada,2021,Feb,44.7
124,Canada,2021,Mar,51.2
124,Canada,2021,Apr,60.5
124,Canada,2021,May,61.7
124,Canada,2021,Jun,78.4
124,Canada,2021,Jul,171.0
124,Canada,2021,Aug,464.1
124,Canada,2021,Sep,527.4
124,Canada,2021,Oct,501.1
124,Canada,2021,Nov,422.2
124,Canada,2021,Dec,620.0
124,Canada,2022,Jan,212.2
124,Canada,2022,Feb,318.5
124,Canada,2022,Mar,473.2
124,Canada,2022,Apr,720.2
124,Canada,2022,May,999.6
124,Canada,2022,Jun,1586.0
124,Canada,2022,Jul,2067.0
124,Canada,2022,Aug,1819.0
124,Canada,2022,Sep,1444.0
124,Canada,2022,Oct,1187.0
124,Canada,2022,Nov,839.1
124,Canada,2022,Dec,1158.0
124,Canada,2023,Jan,707.0
124,Canada,2023,Feb,820.4
124,Canada,2023,Mar,945.2
124,Canada,2023,Apr,1134.0
124,Canada,2023,May,1548.0
124,Canada,2023,Jun,2268.0
124,Canada,2023,Jul,2755.0
124,Canada,2023,Aug,2431.0
124,Canada,2023,Sep,1886.0
124,Canada,2023,Oct,1455.0
124,Canada,2023,Nov,995.3
124,Canada,2023,Dec,1398.0
124,Canada,2024,Jan,770.9
124,Canada,2024,Feb,979.0
124,Canada,2024,Mar,1133.0
124,Canada,2024,Apr,1265.0
124,Canada,2024,May,1736.0
124,Canada,2024,Jun,2433.0
124,Canada,2024,Jul,2922.0
124,Canada,2024,Aug,2699.0
124,Canada,2024,Sep,1838.0
124,Canada,2024,Oct,1519.0
124,Canada,2024,Nov,1122.0
124,Canada,2024,Dec,1497.0
124,Canada,2025,Jan,906.7
124,Canada,2025,Feb,945.5
124,Canada,2025,Mar,1058.0
124,Canada,2025,Apr,1241.0
124,Canada,2025,May,1668.0
124,Canada,2025,Jun,2403.0
124,Canada,2025,Jul,2930.0
124,Canada,2025,Aug,2660.0
124,Canada,2025,Sep,1864.0
136,Cayman Islands,2015,Feb,35.8
136,Cayman Islands,2015,Mar,45.5
136,Cayman Islands,2015,Apr,36.0
136,Cayman Islands,2015,May,29.3
136,Cayman Islands,2015,Jun,32.6
136,Cayman Islands,2015,Jul,37.8
136,Cayman Islands,2015,Aug,29.0
136,Cayman Islands,2015,Sep,15.2
136,Cayman Islands,2015,Oct,20.2
136,Cayman Islands,2015,Nov,29.8
136,Cayman Islands,2015,Dec,39.9
136,Cayman Islands,2016,Jan,32.8
136,Cayman Islands,2016,Feb,34.8
136,Cayman Islands,2016,Mar,45.2
136,Cayman Islands,2016,Apr,34.6
136,Cayman Islands,2016,May,28.8
136,Cayman Islands,2016,Jun,34.3
136,Cayman Islands,2016,Jul,42.7
136,Cayman Islands,2016,Aug,28.6
136,Cayman Islands,2016,Sep,14.7
136,Cayman Islands,2016,Oct,19.5
136,Cayman Islands,2016,Nov,29.2
136,Cayman Islands,2016,Dec,40.3
136,Cayman Islands,2017,Jan,31.6
136,Cayman Islands,2017,Feb,35.5
136,Cayman Islands,2017,Mar,44.1
136,Cayman Islands,2017,Apr,38.9
136,Cayman Islands,2017,May,29.3
136,Cayman Islands,2017,Jun,38.7
136,Cayman Islands,2017,Jul,45.6
136,Cayman Islands,2017,Aug,31.4
136,Cayman Islands,2017,Sep,16.8
136,Cayman Islands,2017,Oct,22.3
136,Cayman Islands,2017,Nov,35.0
136,Cayman Islands,2017,Dec,49.0
136,Cayman Islands,2018,Jan,39.2
136,Cayman Islands,2018,Feb,40.0
136,Cayman Islands,2018,Mar,55.0
136,Cayman Islands,2018,Apr,39.1
136,Cayman Islands,2018,May,35.9
136,Cayman Islands,2018,Jun,43.8
136,Cayman Islands,2018,Jul,47.1
136,Cayman Islands,2018,Aug,34.0
136,Cayman Islands,2018,Sep,16.3
136,Cayman Islands,2018,Oct,22.5
136,Cayman Islands,2018,Nov,38.2
136,Cayman Islands,2018,Dec,52.0
136,Cayman Islands,2019,Jan,41.4
136,Cayman Islands,2019,Feb,44.9
136,Cayman Islands,2019,Mar,59.6
136,Cayman Islands,2019,Apr,46.1
136,Cayman Islands,2019,May,40.6
136,Cayman Islands,2019,Jun,48.2
136,Cayman Islands,2019,Jul,51.6
136,Cayman Islands,2019,Aug,37.4
136,Cayman Islands,2019,Sep,16.6
136,Cayman Islands,2019,Oct,23.8
136,Cayman Islands,2019,Nov,38.5
136,Cayman Islands,2019,Dec,54.2
136,Cayman Islands,2020,Jan,42.9
136,Cayman Islands,2020,Feb,50.7
136,Cayman Islands,2020,Mar,24.8
136,Cayman Islands,2020,Apr,0.1
136,Cayman Islands,2020,May,0.2
136,Cayman Islands,2020,Jun,0.2
136,Cayman Islands,2020,Jul,0.2
136,Cayman Islands,2020,Aug,0.2
136,Cayman Islands,2020,Sep,0.3
136,Cayman Islands,2020,Oct,0.5
136,Cayman Islands,2020,Nov,0.7
136,Cayman Islands,2020,Dec,1.0
136,Cayman Islands,2021,Jan,0.9
136,Cayman Islands,2021,Feb,0.6
136,Cayman Islands,2021,Mar,0.6
136,Cayman Islands,2021,Apr,0.6
136,Cayman Islands,2021,May,0.7
136,Cayman Islands,2021,Jun,0.9
136,Cayman Islands,2021,Jul,1.0
136,Cayman Islands,2021,Aug,0.7
136,Cayman Islands,2021,Sep,0.7
136,Cayman Islands,2021,Oct,1.0
136,Cayman Islands,2021,Nov,2.0
136,Cayman Islands,2021,Dec,7.6
136,Cayman Islands,2022,Jan,5.9
136,Cayman Islands,2022,Feb,12.2
136,Cayman Islands,2022,Mar,22.6
136,Cayman Islands,2022,Apr,25.0
136,Cayman Islands,2022,May,21.8
136,Cayman Islands,2022,Jun,26.1
136,Cayman Islands,2022,Jul,32.4
136,Cayman Islands,2022,Aug,22.3
136,Cayman Islands,2022,Sep,12.4
136,Cayman Islands,2022,Oct,21.6
136,Cayman Islands,2022,Nov,34.1
136,Cayman Islands,2022,Dec,48.0
136,Cayman Islands,2023,Jan,36.9
136,Cayman Islands,2023,Feb,37.6
136,Cayman Islands,2023,Mar,46.4
136,Cayman Islands,2023,Apr,39.5
136,Cayman Islands,2023,May,34.4
136,Cayman Islands,2023,Jun,40.5
136,Cayman Islands,2023,Jul,44.5
136,Cayman Islands,2023,Aug,28.5
136,Cayman Islands,2023,Sep,14.7
136,Cayman Islands,2023,Oct,20.6
136,Cayman Islands,2023,Nov,35.8
136,Cayman Islands,2023,Dec,49.9
136,Cayman Islands,2024,Jan,38.4
136,Cayman Islands,2024,Feb,41.6
136,Cayman Islands,2024,Mar,57.0
136,Cayman Islands,2024,Apr,37.2
136,Cayman Islands,2024,May,34.9
136,Cayman Islands,2024,Jun,41.6
136,Cayman Islands,2024,Jul,38.4
136,Cayman Islands,2024,Aug,28.1
136,Cayman Islands,2024,Sep,13.3
136,Cayman Islands,2024,Oct,20.7
136,Cayman Islands,2024,Nov,34.5
136,Cayman Islands,2024,Dec,52.0
136,Cayman Islands,2025,Jan,41.4
136,Cayman Islands,2025,Feb,44.6
136,Cayman Islands,2025,Mar,58.4
136,Cayman Islands,2025,Apr,42.8
136,Cayman Islands,2025,May,34.3
136,Cayman Islands,2025,Jun,37.8
136,Cayman Islands,2025,Jul,41.0
136,Cayman Islands,2025,Aug,25.1
136,Cayman Islands,2025,Sep,12.9
140,Centr. African Rep.,2015,Feb,11.6
140,Centr. African Rep.,2015,Mar,9.4
140,Centr. African Rep.,2015,Apr,9.4
140,Centr. African Rep.,2015,May,9.6
140,Centr. African Rep.,2015,Jun,9.5
140,Centr. African Rep.,2015,Jul,8.9
140,Centr. African Rep.,2015,Aug,10.8
140,Centr. African Rep.,2015,Sep,10.8
140,Centr. African Rep.,2015,Oct,10.6
140,Centr. African Rep.,2015,Nov,9.6
140,Centr. African Rep.,2015,Dec,9.5
140,Centr. African Rep.,2016,Jan,6.6
140,Centr. African Rep.,2016,Feb,6.3
140,Centr. African Rep.,2016,Mar,4.0
140,Centr. African Rep.,2016,Apr,7.2
140,Centr. African Rep.,2016,May,6.0
140,Centr. African Rep.,2016,Jun,6.0
140,Centr. African Rep.,2016,Jul,8.2
140,Centr. African Rep.,2016,Aug,9.5
140,Centr. African Rep.,2016,Sep,8.7
140,Centr. African Rep.,2016,Oct,6.8
140,Centr. African Rep.,2016,Nov,7.3
140,Centr. African Rep.,2016,Dec,5.2
140,Centr. African Rep.,2017,Jan,8.1
140,Centr. African Rep.,2017,Feb,10.3
140,Centr. African Rep.,2017,Mar,8.6
140,Centr. African Rep.,2017,Apr,8.5
140,Centr. African Rep.,2017,May,8.1
140,Centr. African Rep.,2017,Jun,7.2
140,Centr. African Rep.,2017,Jul,8.2
140,Centr. African Rep.,2017,Aug,8.0
140,Centr. African Rep.,2017,Sep,8.8
140,Centr. African Rep.,2017,Oct,9.5
140,Centr. African Rep.,2017,Nov,10.8
140,Centr. African Rep.,2017,Dec,10.5
140,Centr. African Rep.,2018,Jan,9.6
140,Centr. African Rep.,2018,Feb,10.9
140,Centr. African Rep.,2018,Mar,9.0
140,Centr. African Rep.,2018,Apr,7.9
140,Centr. African Rep.,2018,May,6.8
140,Centr. African Rep.,2018,Jun,6.3
140,Centr. African Rep.,2018,Jul,10.5
140,Centr. African Rep.,2018,Aug,11.7
140,Centr. African Rep.,2018,Sep,9.8
140,Centr. African Rep.,2018,Oct,10.3
140,Centr. African Rep.,2018,Nov,8.4
140,Centr. African Rep.,2018,Dec,8.1
140,Centr. African Rep.,2019,Jan,0.6
140,Centr. African Rep.,2019,Feb,4.7
140,Centr. African Rep.,2019,Mar,5.5
140,Centr. African Rep.,2019,Apr,5.5
140,Centr. African Rep.,2019,May,9.8
140,Centr. African Rep.,2019,Jun,5.5
140,Centr. African Rep.,2019,Jul,9.4
140,Centr. African Rep.,2019,Aug,8.2
140,Centr. African Rep.,2019,Sep,8.5
140,Centr. African Rep.,2019,Oct,7.9
140,Centr. African Rep.,2019,Nov,8.2
140,Centr. African Rep.,2019,Dec,8.4
140,Centr. African Rep.,2020,Jan,8.7
140,Centr. African Rep.,2020,Feb,7.2
140,Centr. African Rep.,2020,Mar,4.3
140,Centr. African Rep.,2020,Jun,0.3
140,Centr. African Rep.,2020,Jul,0.8
140,Centr. African Rep.,2020,Aug,1.4
140,Centr. African Rep.,2020,Sep,2.5
140,Centr. African Rep.,2020,Oct,3.1
140,Centr. African Rep.,2020,Nov,3.5
140,Centr. African Rep.,2020,Dec,2.8
140,Centr. African Rep.,2021,Jan,2.8
140,Centr. African Rep.,2021,Feb,2.8
140,Centr. African Rep.,2021,Mar,3.4
140,Centr. African Rep.,2021,Apr,3.8
140,Centr. African Rep.,2021,May,4.1
140,Centr. African Rep.,2021,Jun,4.2
140,Centr. African Rep.,2021,Jul,4.2
140,Centr. African Rep.,2021,Aug,5.0
140,Centr. African Rep.,2021,Sep,4.5
140,Centr. African Rep.,2021,Oct,4.7
140,Centr. African Rep.,2021,Nov,4.8
140,Centr. African Rep.,2021,Dec,4.2
140,Centr. African Rep.,2022,Jan,4.7
140,Centr. African Rep.,2022,Feb,3.8
140,Centr. African Rep.,2022,Mar,4.7
140,Centr. African Rep.,2022,Apr,4.2
140,Centr. African Rep.,2022,May,4.8
140,Centr. African Rep.,2022,Jun,4.6
140,Centr. African Rep.,2022,Jul,5.2
140,Centr. African Rep.,2022,Aug,4.8
140,Centr. African Rep.,2022,Sep,4.7
140,Centr. African Rep.,2022,Oct,5.7
140,Centr. African Rep.,2022,Nov,5.8
140,Centr. African Rep.,2022,Dec,4.1
152,Chile,2015,Feb,432.4
152,Chile,2015,Mar,370.8
152,Chile,2015,Apr,313.4
152,Chile,2015,May,263.9
152,Chile,2015,Jun,284.0
152,Chile,2015,Jul,331.1
152,Chile,2015,Aug,294.7
152,Chile,2015,Sep,300.5
152,Chile,2015,Oct,360.3
152,Chile,2015,Nov,401.3
152,Chile,2015,Dec,565.3
152,Chile,2016,Jan,730.8
152,Chile,2016,Feb,599.4
152,Chile,2016,Mar,510.7
152,Chile,2016,Apr,374.2
152,Chile,2016,May,320.4
152,Chile,2016,Jun,301.8
152,Chile,2016,Jul,440.9
152,Chile,2016,Aug,370.8
152,Chile,2016,Sep,403.2
152,Chile,2016,Oct,456.3
152,Chile,2016,Nov,474.3
152,Chile,2016,Dec,657.8
152,Chile,2017,Jan,964.0
152,Chile,2017,Feb,709.0
152,Chile,2017,Mar,521.1
152,Chile,2017,Apr,469.6
152,Chile,2017,May,358.0
152,Chile,2017,Jun,322.6
152,Chile,2017,Jul,491.2
152,Chile,2017,Aug,480.2
152,Chile,2017,Sep,442.5
152,Chile,2017,Oct,481.8
152,Chile,2017,Nov,517.2
152,Chile,2017,Dec,692.7
152,Chile,2018,Jan,893.3
152,Chile,2018,Feb,683.0
152,Chile,2018,Mar,574.3
152,Chile,2018,Apr,436.3
152,Chile,2018,May,329.5
152,Chile,2018,Jun,281.4
152,Chile,2018,Jul,409.8
152,Chile,2018,Aug,372.4
152,Chile,2018,Sep,351.6
152,Chile,2018,Oct,369.4
152,Chile,2018,Nov,464.0
152,Chile,2018,Dec,557.9
152,Chile,2019,Jan,625.4
152,Chile,2019,Feb,436.8
152,Chile,2019,Mar,454.8
152,Chile,2019,Apr,377.7
152,Chile,2019,May,306.5
152,Chile,2019,Jun,300.0
152,Chile,2019,Jul,376.0
152,Chile,2019,Aug,322.9
152,Chile,2019,Sep,288.5
152,Chile,2019,Oct,306.1
152,Chile,2019,Nov,292.2
152,Chile,2019,Dec,431.1
152,Chile,2020,Jan,509.1
152,Chile,2020,Feb,399.8
152,Chile,2020,Mar,168.3
152,Chile,2020,Apr,0.0
152,Chile,2020,May,0.0
152,Chile,2020,Jun,0.0
152,Chile,2020,Jul,0.0
152,Chile,2020,Aug,0.0
152,Chile,2020,Sep,0.0
152,Chile,2020,Oct,0.0
152,Chile,2020,Nov,8.7
152,Chile,2020,Dec,33.3
152,Chile,2021,Jan,22.4
152,Chile,2021,Feb,20.5
152,Chile,2021,Mar,22.7
152,Chile,2021,Apr,0.0
152,Chile,2021,May,0.0
152,Chile,2021,Jun,0.0
152,Chile,2021,Jul,0.0
152,Chile,2021,Aug,0.0
152,Chile,2021,Sep,0.0
152,Chile,2021,Oct,16.4
152,Chile,2021,Nov,35.9
152,Chile,2021,Dec,72.1
152,Chile,2022,Jan,69.7
152,Chile,2022,Feb,70.3
152,Chile,2022,Mar,81.2
152,Chile,2022,Apr,95.7
152,Chile,2022,May,123.3
152,Chile,2022,Jun,127.1
152,Chile,2022,Jul,169.6
152,Chile,2022,Aug,174.1
152,Chile,2022,Sep,203.5
152,Chile,2022,Oct,254.8
152,Chile,2022,Nov,284.1
152,Chile,2022,Dec,376.9
152,Chile,2023,Jan,477.5
152,Chile,2023,Feb,351.8
152,Chile,2023,Mar,307.7
152,Chile,2023,Apr,268.6
152,Chile,2023,May,224.4
152,Chile,2023,Jun,202.7
152,Chile,2023,Jul,267.8
152,Chile,2023,Aug,256.1
152,Chile,2023,Sep,255.7
152,Chile,2023,Oct,330.7
152,Chile,2023,Nov,347.8
152,Chile,2023,Dec,439.6
152,Chile,2024,Jan,506.2
152,Chile,2024,Feb,419.2
152,Chile,2024,Mar,451.2
152,Chile,2024,Apr,395.6
152,Chile,2024,May,335.4
152,Chile,2024,Jun,281.8
152,Chile,2024,Jul,460.3
152,Chile,2024,Aug,398.0
152,Chile,2024,Sep,381.7
152,Chile,2024,Oct,456.6
152,Chile,2024,Nov,505.6
152,Chile,2024,Dec,647.7
152,Chile,2025,Jan,846.8
152,Chile,2025,Feb,648.9
152,Chile,2025,Mar,535.5
152,Chile,2025,Apr,465.1
152,Chile,2025,May,373.6
152,Chile,2025,Jun,299.2
156,China,2015,Feb,3738.0
156,China,2015,Mar,4782.0
156,China,2015,Apr,5145.0
156,China,2015,May,4844.0
156,China,2015,Jun,4578.0
156,China,2015,Jul,4617.0
156,China,2015,Aug,4806.0
156,China,2015,Sep,4811.0
156,China,2015,Oct,5204.0
156,China,2015,Nov,4900.0
156,China,2015,Dec,4868.0
156,China,2016,Jan,4630.0
156,China,2016,Feb,4096.0
156,China,2016,Mar,4978.0
156,China,2016,Apr,5356.0
156,China,2016,May,5043.0
156,China,2016,Jun,4766.0
156,China,2016,Jul,4806.0
156,China,2016,Aug,5002.0
156,China,2016,Sep,5008.0
156,China,2016,Oct,5417.0
156,China,2016,Nov,5100.0
156,China,2016,Dec,5067.0
156,China,2017,Jan,4830.0
156,China,2017,Feb,4273.0
156,China,2017,Mar,5193.0
156,China,2017,Apr,5588.0
156,China,2017,May,5261.0
156,China,2017,Jun,4972.0
156,China,2017,Jul,4841.0
156,China,2017,Aug,5039.0
156,China,2017,Sep,5045.0
156,China,2017,Oct,5457.0
156,China,2017,Nov,5138.0
156,China,2017,Dec,5104.0
156,China,2018,Jan,4926.0
156,China,2018,Feb,4359.0
156,China,2018,Mar,5297.0
156,China,2018,Apr,5700.0
156,China,2018,May,5367.0
156,China,2018,Jun,5072.0
156,China,2018,Jul,4978.0
156,China,2018,Aug,5182.0
156,China,2018,Sep,5188.0
156,China,2018,Oct,5850.0
156,China,2018,Nov,5508.0
156,China,2018,Dec,5473.0
156,China,2019,Jan,5176.0
156,China,2019,Feb,4582.0
156,China,2019,Mar,5834.0
156,China,2019,Apr,6147.0
156,China,2019,May,5651.0
156,China,2019,Jun,5597.0
156,China,2019,Jul,5061.0
156,China,2019,Aug,5268.0
156,China,2019,Sep,5274.0
156,China,2019,Oct,5947.0
156,China,2019,Nov,5600.0
156,China,2019,Dec,5563.0
156,China,2020,Jan,4249.0
156,China,2020,Feb,360.7
156,China,2020,Mar,323.6
156,China,2020,Apr,66.4
156,China,2020,May,105.4
156,China,2020,Jun,151.3
156,China,2020,Jul,300.3
156,China,2020,Aug,425.9
156,China,2020,Sep,464.8
156,China,2020,Oct,491.8
156,China,2020,Nov,502.2
156,China,2020,Dec,525.1
156,China,2021,Jan,508.4
170,Colombia,2015,Feb,226.0
170,Colombia,2015,Mar,235.4
170,Colombia,2015,Apr,210.0
170,Colombia,2015,May,224.9
170,Colombia,2015,Jun,238.7
170,Colombia,2015,Jul,282.8
170,Colombia,2015,Aug,270.5
170,Colombia,2015,Sep,226.3
170,Colombia,2015,Oct,236.8
170,Colombia,2015,Nov,254.2
170,Colombia,2015,Dec,363.4
170,Colombia,2016,Jan,253.2
170,Colombia,2016,Feb,257.7
170,Colombia,2016,Mar,264.8
170,Colombia,2016,Apr,230.6
170,Colombia,2016,May,232.2
170,Colombia,2016,Jun,262.4
170,Colombia,2016,Jul,296.1
170,Colombia,2016,Aug,314.0
170,Colombia,2016,Sep,272.0
170,Colombia,2016,Oct,267.8
170,Colombia,2016,Nov,286.4
170,Colombia,2016,Dec,388.8
170,Colombia,2017,Jan,270.9
170,Colombia,2017,Feb,283.1
170,Colombia,2017,Mar,282.5
170,Colombia,2017,Apr,276.2
170,Colombia,2017,May,270.1
170,Colombia,2017,Jun,292.6
170,Colombia,2017,Jul,333.4
170,Colombia,2017,Aug,331.4
170,Colombia,2017,Sep,274.3
170,Colombia,2017,Oct,276.5
170,Colombia,2017,Nov,313.4
170,Colombia,2017,Dec,437.1
170,Colombia,2018,Jan,305.6
170,Colombia,2018,Feb,320.6
170,Colombia,2018,Mar,338.3
170,Colombia,2018,Apr,292.2
170,Colombia,2018,May,289.1
170,Colombia,2018,Jun,314.7
170,Colombia,2018,Jul,350.8
170,Colombia,2018,Aug,349.4
170,Colombia,2018,Sep,287.2
170,Colombia,2018,Oct,282.3
170,Colombia,2018,Nov,412.1
170,Colombia,2018,Dec,481.6
170,Colombia,2019,Jan,328.5
170,Colombia,2019,Feb,356.1
170,Colombia,2019,Mar,356.9
170,Colombia,2019,Apr,314.5
170,Colombia,2019,May,321.3
170,Colombia,2019,Jun,336.9
170,Colombia,2019,Jul,374.5
170,Colombia,2019,Aug,361.1
170,Colombia,2019,Sep,305.3
170,Colombia,2019,Oct,307.8
170,Colombia,2019,Nov,338.8
170,Colombia,2019,Dec,471.9
170,Colombia,2020,Jan,345.5
170,Colombia,2020,Feb,377.4
170,Colombia,2020,Mar,182.3
170,Colombia,2020,Apr,0.7
170,Colombia,2020,May,1.3
170,Colombia,2020,Jun,3.1
170,Colombia,2020,Jul,3.2
170,Colombia,2020,Aug,3.1
170,Colombia,2020,Sep,11.5
170,Colombia,2020,Oct,55.6
170,Colombia,2020,Nov,90.3
170,Colombia,2020,Dec,176.2
170,Colombia,2021,Jan,91.0
170,Colombia,2021,Feb,79.7
170,Colombia,2021,Mar,111.9
170,Colombia,2021,Apr,89.8
170,Colombia,2021,May,88.7
170,Colombia,2021,Jun,139.4
170,Colombia,2021,Jul,188.5
170,Colombia,2021,Aug,197.1
170,Colombia,2021,Sep,205.0
170,Colombia,2021,Oct,223.6
170,Colombia,2021,Nov,293.4
170,Colombia,2021,Dec,430.7
170,Colombia,2022,Jan,275.5
170,Colombia,2022,Feb,291.3
170,Colombia,2022,Mar,335.6
170,Colombia,2022,Apr,349.7
170,Colombia,2022,May,336.3
170,Colombia,2022,Jun,368.6
170,Colombia,2022,Jul,439.6
170,Colombia,2022,Aug,419.0
170,Colombia,2022,Sep,376.0
170,Colombia,2022,Oct,382.5
170,Colombia,2022,Nov,427.3
170,Colombia,2022,Dec,552.4
170,Colombia,2023,Jan,435.6
170,Colombia,2023,Feb,427.8
170,Colombia,2023,Mar,451.7
170,Colombia,2023,Apr,332.8
170,Colombia,2023,May,510.0
170,Colombia,2023,Jun,481.4
170,Colombia,2023,Jul,564.1
170,Colombia,2023,Aug,520.7
170,Colombia,2023,Sep,444.1
170,Colombia,2023,Oct,453.4
170,Colombia,2023,Nov,530.1
170,Colombia,2023,Dec,673.3
170,Colombia,2024,Jan,526.0
170,Colombia,2024,Feb,523.9
170,Colombia,2024,Mar,543.2
170,Colombia,2024,Apr,490.6
170,Colombia,2024,May,509.0
170,Colombia,2024,Jun,553.4
170,Colombia,2024,Jul,862.1
170,Colombia,2024,Aug,605.3
170,Colombia,2024,Sep,211.7
170,Colombia,2024,Oct,511.4
